Patient ID,Breath Rate,Heart Rate,Patient Status,Range Bin
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,18.4,77.0,Presence,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,77.0,Holding Breath,20
0,N/A,80.4,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
0,N/A,83.7,Holding Breath,20
