Mark,Type,Timestamp,Start,End
10,breath,9.17,9.06,9.33
10,breath,9.2,9.06,9.33
10,breath,9.23,9.06,9.33
10,breath,9.26,9.06,9.33
10,breath,9.29,9.06,9.33
10,breath,9.33,9.06,9.33
11,pulse,9.4,9.4,9.57
11,pulse,9.4,9.4,9.57
11,pulse,9.41,9.4,9.57
11,pulse,9.41,9.4,9.57
11,pulse,9.42,9.4,9.57
11,pulse,9.42,9.4,9.57
11,pulse,9.43,9.4,9.57
11,pulse,9.43,9.4,9.57
11,pulse,9.44,9.4,9.57
11,pulse,9.44,9.4,9.57
11,pulse,9.45,9.4,9.57
11,pulse,9.45,9.4,9.57
11,pulse,9.46,9.4,9.57
11,pulse,9.46,9.4,9.57
11,pulse,9.47,9.4,9.57
11,pulse,9.47,9.4,9.57
11,pulse,9.48,9.4,9.57
11,pulse,9.48,9.4,9.57
11,pulse,9.49,9.4,9.57
11,pulse,9.49,9.4,9.57
11,pulse,9.5,9.4,9.57
11,pulse,9.5,9.4,9.57
11,pulse,9.51,9.4,9.57
11,pulse,9.51,9.4,9.57
11,pulse,9.52,9.4,9.57
11,pulse,9.52,9.4,9.57
11,pulse,9.53,9.4,9.57
11,pulse,9.53,9.4,9.57
11,pulse,9.54,9.4,9.57
11,pulse,9.54,9.4,9.57
11,pulse,9.55,9.4,9.57
11,pulse,9.55,9.4,9.57
11,pulse,9.56,9.4,9.57
11,pulse,9.56,9.4,9.57
11,pulse,9.57,9.4,9.57
11,pulse,9.57,9.4,9.57
11,breath,10.01,10.01,10.27
11,breath,10.03,10.01,10.27
11,breath,10.06,10.01,10.27
11,breath,10.09,10.01,10.27
11,breath,10.13,10.01,10.27
11,breath,10.16,10.01,10.27
11,breath,10.19,10.01,10.27
11,breath,10.22,10.01,10.27
11,breath,10.24,10.01,10.27
11,breath,10.27,10.01,10.27
12,pulse,10.35,10.35,10.51
12,pulse,10.35,10.35,10.51
12,pulse,10.37,10.35,10.51
12,pulse,10.37,10.35,10.51
12,pulse,10.38,10.35,10.51
12,pulse,10.38,10.35,10.51
12,pulse,10.39,10.35,10.51
12,pulse,10.39,10.35,10.51
12,pulse,10.4,10.35,10.51
12,pulse,10.4,10.35,10.51
12,pulse,10.41,10.35,10.51
12,pulse,10.41,10.35,10.51
12,pulse,10.42,10.35,10.51
12,pulse,10.42,10.35,10.51
12,pulse,10.43,10.35,10.51
12,pulse,10.43,10.35,10.51
12,pulse,10.44,10.35,10.51
12,pulse,10.44,10.35,10.51
12,pulse,10.45,10.35,10.51
12,pulse,10.45,10.35,10.51
12,pulse,10.46,10.35,10.51
12,pulse,10.46,10.35,10.51
12,pulse,10.47,10.35,10.51
12,pulse,10.47,10.35,10.51
12,pulse,10.48,10.35,10.51
12,pulse,10.48,10.35,10.51
12,pulse,10.49,10.35,10.51
12,pulse,10.49,10.35,10.51
12,pulse,10.5,10.35,10.51
12,pulse,10.5,10.35,10.51
12,pulse,10.51,10.35,10.51
12,pulse,10.51,10.35,10.51
12,breath,10.55,10.55,11.23
12,breath,10.58,10.55,11.23
12,breath,11.01,10.55,11.23
12,breath,11.05,10.55,11.23
12,breath,11.08,10.55,11.23
12,breath,11.11,10.55,11.23
12,breath,11.14,10.55,11.23
12,breath,11.17,10.55,11.23
12,breath,11.2,10.55,11.23
12,breath,11.23,10.55,11.23
13,pulse,11.28,11.28,11.44
13,pulse,11.28,11.28,11.44
13,pulse,11.29,11.28,11.44
13,pulse,11.29,11.28,11.44
13,pulse,11.3,11.28,11.44
13,pulse,11.3,11.28,11.44
13,pulse,11.31,11.28,11.44
13,pulse,11.31,11.28,11.44
13,pulse,11.32,11.28,11.44
13,pulse,11.32,11.28,11.44
13,pulse,11.33,11.28,11.44
13,pulse,11.33,11.28,11.44
13,pulse,11.34,11.28,11.44
13,pulse,11.34,11.28,11.44
13,pulse,11.35,11.28,11.44
13,pulse,11.35,11.28,11.44
13,pulse,11.36,11.28,11.44
13,pulse,11.36,11.28,11.44
13,pulse,11.37,11.28,11.44
13,pulse,11.37,11.28,11.44
13,pulse,11.38,11.28,11.44
13,pulse,11.38,11.28,11.44
13,pulse,11.39,11.28,11.44
13,pulse,11.39,11.28,11.44
13,pulse,11.4,11.28,11.44
13,pulse,11.4,11.28,11.44
13,pulse,11.41,11.28,11.44
13,pulse,11.41,11.28,11.44
13,pulse,11.42,11.28,11.44
13,pulse,11.42,11.28,11.44
13,pulse,11.43,11.28,11.44
13,pulse,11.43,11.28,11.44
13,pulse,11.44,11.28,11.44
13,pulse,11.44,11.28,11.44
13,breath,11.5,11.5,12.15
13,breath,11.53,11.5,12.15
13,breath,11.55,11.5,12.15
13,breath,11.57,11.5,12.15
13,breath,11.59,11.5,12.15
13,breath,12.02,11.5,12.15
13,breath,12.05,11.5,12.15
13,breath,12.08,11.5,12.15
13,breath,12.12,11.5,12.15
13,breath,12.15,11.5,12.15
14,pulse,12.19,12.19,12.39
14,pulse,12.19,12.19,12.39
14,pulse,12.2,12.19,12.39
14,pulse,12.2,12.19,12.39
14,pulse,12.21,12.19,12.39
14,pulse,12.21,12.19,12.39
14,pulse,12.22,12.19,12.39
14,pulse,12.22,12.19,12.39
14,pulse,12.23,12.19,12.39
14,pulse,12.23,12.19,12.39
14,pulse,12.24,12.19,12.39
14,pulse,12.24,12.19,12.39
14,pulse,12.25,12.19,12.39
14,pulse,12.25,12.19,12.39
14,pulse,12.26,12.19,12.39
14,pulse,12.26,12.19,12.39
14,pulse,12.27,12.19,12.39
14,pulse,12.27,12.19,12.39
14,pulse,12.28,12.19,12.39
14,pulse,12.28,12.19,12.39
14,pulse,12.29,12.19,12.39
14,pulse,12.29,12.19,12.39
14,pulse,12.3,12.19,12.39
14,pulse,12.3,12.19,12.39
14,pulse,12.31,12.19,12.39
14,pulse,12.31,12.19,12.39
14,pulse,12.32,12.19,12.39
14,pulse,12.32,12.19,12.39
14,pulse,12.33,12.19,12.39
14,pulse,12.33,12.19,12.39
14,pulse,12.34,12.19,12.39
14,pulse,12.34,12.19,12.39
14,pulse,12.35,12.19,12.39
14,pulse,12.35,12.19,12.39
14,pulse,12.36,12.19,12.39
14,pulse,12.36,12.19,12.39
14,pulse,12.37,12.19,12.39
14,pulse,12.37,12.19,12.39
14,pulse,12.38,12.19,12.39
14,pulse,12.38,12.19,12.39
14,pulse,12.39,12.19,12.39
14,pulse,12.39,12.19,12.39
14,breath,12.44,12.44,13.09
14,breath,12.47,12.44,13.09
14,breath,12.5,12.44,13.09
14,breath,12.54,12.44,13.09
14,breath,12.57,12.44,13.09
14,breath,13,12.44,13.09
14,breath,13.03,12.44,13.09
14,breath,13.06,12.44,13.09
14,breath,13.09,12.44,13.09
15,pulse,13.13,13.13,13.31
15,pulse,13.13,13.13,13.31
15,pulse,13.14,13.13,13.31
15,pulse,13.14,13.13,13.31
15,pulse,13.15,13.13,13.31
15,pulse,13.15,13.13,13.31
15,pulse,13.16,13.13,13.31
15,pulse,13.16,13.13,13.31
15,pulse,13.17,13.13,13.31
15,pulse,13.17,13.13,13.31
15,pulse,13.18,13.13,13.31
15,pulse,13.18,13.13,13.31
15,pulse,13.19,13.13,13.31
15,pulse,13.19,13.13,13.31
15,pulse,13.2,13.13,13.31
15,pulse,13.2,13.13,13.31
15,pulse,13.21,13.13,13.31
15,pulse,13.21,13.13,13.31
15,pulse,13.22,13.13,13.31
15,pulse,13.22,13.13,13.31
15,pulse,13.23,13.13,13.31
15,pulse,13.23,13.13,13.31
15,pulse,13.24,13.13,13.31
15,pulse,13.24,13.13,13.31
15,pulse,13.25,13.13,13.31
15,pulse,13.25,13.13,13.31
15,pulse,13.26,13.13,13.31
15,pulse,13.26,13.13,13.31
15,pulse,13.27,13.13,13.31
15,pulse,13.27,13.13,13.31
15,pulse,13.28,13.13,13.31
15,pulse,13.28,13.13,13.31
15,pulse,13.29,13.13,13.31
15,pulse,13.29,13.13,13.31
15,pulse,13.3,13.13,13.31
15,pulse,13.3,13.13,13.31
15,pulse,13.31,13.13,13.31
15,pulse,13.31,13.13,13.31
15,breath,13.34,13.34,14
15,breath,13.37,13.34,14
15,breath,13.4,13.34,14
15,breath,13.42,13.34,14
15,breath,13.45,13.34,14
15,breath,13.48,13.34,14
15,breath,13.52,13.34,14
15,breath,13.55,13.34,14
15,breath,13.58,13.34,14
15,breath,14,13.34,14
16,pulse,14.23,14.23,14.37
16,pulse,14.23,14.23,14.37
16,pulse,14.24,14.23,14.37
16,pulse,14.24,14.23,14.37
16,pulse,14.25,14.23,14.37
16,pulse,14.25,14.23,14.37
16,pulse,14.26,14.23,14.37
16,pulse,14.26,14.23,14.37
16,pulse,14.27,14.23,14.37
16,pulse,14.27,14.23,14.37
16,pulse,14.28,14.23,14.37
16,pulse,14.28,14.23,14.37
16,pulse,14.29,14.23,14.37
16,pulse,14.29,14.23,14.37
16,pulse,14.3,14.23,14.37
16,pulse,14.3,14.23,14.37
16,pulse,14.31,14.23,14.37
16,pulse,14.31,14.23,14.37
16,pulse,14.32,14.23,14.37
16,pulse,14.32,14.23,14.37
16,pulse,14.33,14.23,14.37
16,pulse,14.33,14.23,14.37
16,pulse,14.34,14.23,14.37
16,pulse,14.34,14.23,14.37
16,pulse,14.35,14.23,14.37
16,pulse,14.35,14.23,14.37
16,pulse,14.36,14.23,14.37
16,pulse,14.36,14.23,14.37
16,pulse,14.37,14.23,14.37
16,pulse,14.37,14.23,14.37
16,breath,14.4,14.4,15.06
16,breath,14.43,14.4,15.06
16,breath,14.46,14.4,15.06
16,breath,14.49,14.4,15.06
16,breath,14.52,14.4,15.06
16,breath,14.55,14.4,15.06
16,breath,14.55,14.4,15.06
16,breath,14.59,14.4,15.06
16,breath,15.02,14.4,15.06
16,breath,15.06,14.4,15.06
17,breath,15.44,15.44,16.15
17,breath,15.46,15.44,16.15
17,breath,15.48,15.44,16.15
17,breath,15.5,15.44,16.15
17,breath,15.52,15.44,16.15
17,breath,15.54,15.44,16.15
17,breath,15.59,15.44,16.15
17,breath,16.02,15.44,16.15
17,breath,16.05,15.44,16.15
17,breath,16.09,15.44,16.15
17,breath,16.11,15.44,16.15
17,breath,16.15,15.44,16.15
17,pulse,27.19,27.19,27.41
17,pulse,27.19,27.19,27.41
17,pulse,27.2,27.19,27.41
17,pulse,27.2,27.19,27.41
17,pulse,27.21,27.19,27.41
17,pulse,27.21,27.19,27.41
17,pulse,27.22,27.19,27.41
17,pulse,27.22,27.19,27.41
17,pulse,27.23,27.19,27.41
17,pulse,27.23,27.19,27.41
17,pulse,27.24,27.19,27.41
17,pulse,27.24,27.19,27.41
17,pulse,27.25,27.19,27.41
17,pulse,27.25,27.19,27.41
17,pulse,27.26,27.19,27.41
17,pulse,27.26,27.19,27.41
17,pulse,27.27,27.19,27.41
17,pulse,27.27,27.19,27.41
17,pulse,27.28,27.19,27.41
17,pulse,27.28,27.19,27.41
17,pulse,27.29,27.19,27.41
17,pulse,27.29,27.19,27.41
17,pulse,27.3,27.19,27.41
17,pulse,27.3,27.19,27.41
17,pulse,27.31,27.19,27.41
17,pulse,27.31,27.19,27.41
17,pulse,27.32,27.19,27.41
17,pulse,27.32,27.19,27.41
17,pulse,27.33,27.19,27.41
17,pulse,27.33,27.19,27.41
17,pulse,27.34,27.19,27.41
17,pulse,27.34,27.19,27.41
17,pulse,27.35,27.19,27.41
17,pulse,27.35,27.19,27.41
17,pulse,27.36,27.19,27.41
17,pulse,27.36,27.19,27.41
17,pulse,27.37,27.19,27.41
17,pulse,27.37,27.19,27.41
17,pulse,27.38,27.19,27.41
17,pulse,27.38,27.19,27.41
17,pulse,27.39,27.19,27.41
17,pulse,27.39,27.19,27.41
17,pulse,27.4,27.19,27.41
17,pulse,27.4,27.19,27.41
17,pulse,27.41,27.19,27.41
17,pulse,27.41,27.19,27.41
18,pulse,16.22,16.22,16.47
18,pulse,16.22,16.22,16.47
18,pulse,16.23,16.22,16.47
18,pulse,16.23,16.22,16.47
18,pulse,16.24,16.22,16.47
18,pulse,16.24,16.22,16.47
18,pulse,16.25,16.22,16.47
18,pulse,16.25,16.22,16.47
18,pulse,16.26,16.22,16.47
18,pulse,16.26,16.22,16.47
18,pulse,16.27,16.22,16.47
18,pulse,16.27,16.22,16.47
18,pulse,16.28,16.22,16.47
18,pulse,16.28,16.22,16.47
18,pulse,16.29,16.22,16.47
18,pulse,16.29,16.22,16.47
18,pulse,16.3,16.22,16.47
18,pulse,16.3,16.22,16.47
18,pulse,16.31,16.22,16.47
18,pulse,16.31,16.22,16.47
18,pulse,16.32,16.22,16.47
18,pulse,16.32,16.22,16.47
18,pulse,16.33,16.22,16.47
18,pulse,16.33,16.22,16.47
18,pulse,16.34,16.22,16.47
18,pulse,16.34,16.22,16.47
18,pulse,16.35,16.22,16.47
18,pulse,16.35,16.22,16.47
18,pulse,16.36,16.22,16.47
18,pulse,16.36,16.22,16.47
18,pulse,16.37,16.22,16.47
18,pulse,16.37,16.22,16.47
18,pulse,16.38,16.22,16.47
18,pulse,16.38,16.22,16.47
18,pulse,16.39,16.22,16.47
18,pulse,16.39,16.22,16.47
18,pulse,16.4,16.22,16.47
18,pulse,16.4,16.22,16.47
18,pulse,16.41,16.22,16.47
18,pulse,16.41,16.22,16.47
18,pulse,16.42,16.22,16.47
18,pulse,16.42,16.22,16.47
18,pulse,16.43,16.22,16.47
18,pulse,16.43,16.22,16.47
18,pulse,16.44,16.22,16.47
18,pulse,16.44,16.22,16.47
18,pulse,16.45,16.22,16.47
18,pulse,16.45,16.22,16.47
18,pulse,16.46,16.22,16.47
18,pulse,16.46,16.22,16.47
18,breath,16.46,16.46,17.11
18,pulse,16.47,16.22,16.47
18,pulse,16.47,16.22,16.47
18,breath,16.47,16.46,17.11
18,breath,16.49,16.46,17.11
18,breath,16.52,16.46,17.11
18,breath,16.55,16.46,17.11
18,breath,16.58,16.46,17.11
18,breath,17.01,16.46,17.11
18,breath,17.04,16.46,17.11
18,breath,17.07,16.46,17.11
18,breath,17.09,16.46,17.11
18,breath,17.11,16.46,17.11
19,pulse,17.38,17.38,18.01
19,pulse,17.38,17.38,18.01
19,pulse,17.39,17.38,18.01
19,pulse,17.39,17.38,18.01
19,pulse,17.4,17.38,18.01
19,pulse,17.4,17.38,18.01
19,pulse,17.41,17.38,18.01
19,pulse,17.41,17.38,18.01
19,pulse,17.42,17.38,18.01
19,pulse,17.42,17.38,18.01
19,pulse,17.43,17.38,18.01
19,pulse,17.43,17.38,18.01
19,pulse,17.44,17.38,18.01
19,pulse,17.44,17.38,18.01
19,pulse,17.45,17.38,18.01
19,pulse,17.45,17.38,18.01
19,pulse,17.46,17.38,18.01
19,pulse,17.46,17.38,18.01
19,pulse,17.47,17.38,18.01
